DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	6A7THZU PURCHASE 100,000 BANS BAND TR BBANTAS BANDIRMA AM TRY1 (B SHARES)	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCR	 	TREBANT00026	TRADE	-821120.3	 000000004	PI	TURKISH YENI	 596483629	2022-12-02-17.51.58.149786	 000000002	USD	-44056.25	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	705868U PURCHASE 25,000 IPEK DOGA TR BIPEK DOGAL ENERJI TRY1 (C SHARES)	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCQ	 	TRAIPMAT92D2	TRADE	-944003.06	 000000004	PI	TURKISH YENI	 596483628	2022-12-02-17.51.58.149786	 000000002	USD	-50649.38	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	533442U PURCHASE 70,022 PARK ELEK TR BPARK ELEK URETIM M TRY1 (B SHARES)	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCP	 	TRAPRKTE91B5	TRADE	-1593661.28	 000000004	PI	TURKISH YENI	 596483627	2022-12-02-17.51.58.149786	 000000002	USD	-85506.02	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	570106U PURCHASE 71,158 EDIP GAYR TR BEDIP IPLIK TRY1	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCN	 	TRAEDIPW91B3	TRADE	-714528.17	 000000004	PI	TURKISH YENI	 596483626	2022-12-02-17.51.58.149786	 000000002	USD	-38337.17	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	0A7SE3U PURCHASE 300,000 GULR YATI TR BGULER YATIRIM HLDG TRY1 (B SHARES)	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCM	 	TREBSKY00016	TRADE	-2521408.89	 000000004	PI	TURKISH YENI	 596483625	2022-12-02-17.51.58.149786	 000000002	USD	-135283.23	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	533561W PURCHASE 300,000 GSD HLDGS TR BGSD HOLDINGS TRY1 (D SHARES)	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCL	 	TRAGSDHO91Q9	TRADE	-1087055.97	 000000004	PI	TURKISH YENI	 596483624	2022-12-02-17.51.58.149786	 000000002	USD	-58324.71	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	526255W PURCHASE 20,000 KOC HLDG TR BKOC HLDG TRY1 (B SHARES)	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCK	 	TRAKCHOL91Q8	TRADE	-1422481.06	 000000004	PI	TURKISH YENI	 596483623	2022-12-02-17.51.58.149786	 000000002	USD	-76321.55	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	570153U PURCHASE 200,000 KARDEMIR TR BKARDEMIR KARABUK D TRY1 (A SHARES)	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCJ	 	TRAKRDMA91G3	TRADE	-2360578.22	 000000004	PI	TURKISH YENI	 596483622	2022-12-02-17.51.58.149786	 000000002	USD	-126654.05	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	534409U PURCHASE 250,000 TSKB TR BTURKIYE SINAI KALK TRY1	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCH	 	TRATSKBW91N0	TRADE	-1023022.	 000000004	PI	TURKISH YENI	 596483621	2022-12-02-17.51.58.149786	 000000002	USD	-54889.04	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	6	INCOME ON 6,000 STOLTNIEL NO STOLT-NIELSEN LTD USD1	DI	DOUBLE RIVER INVESTMENTS	2022-12-08	D0QQ21Z	 	BMG850801025	INCOME	4500.	 000000004	P	U.S. DOLLARS	 596483581	2022-12-02-17.51.58.149786	 000000002	USD	4500.	FM
